   1080	    14300.73	        2010	 7	 16	 12	 44	  23	 
   1110	    13742.66	        2010	 7	 16	 12	 44	  53	 
   1140	    12776.05	        2010	 7	 16	 12	 45	  23	 
   1170	    13596.38	        2010	 7	 16	 12	 45	  53	 
   1200	    13471.55	        2010	 7	 16	 12	 46	  23	 
   1230	    13458.73	        2010	 7	 16	 12	 46	  53	 
   1260	    13495.76	        2010	 7	 16	 12	 47	  23	 
   1290	    13337.48	        2010	 7	 16	 12	 47	  53	 
   1320	    12916.55	        2010	 7	 16	 12	 48	  23	 
   1350	    13482.75	        2010	 7	 16	 12	 48	  53	 
   1380	    14031.80	        2010	 7	 16	 12	 49	  23	 
   1410	    13823.57	        2010	 7	 16	 12	 49	  53	 
   1440	    14170.94	        2010	 7	 16	 12	 50	  23	 
   1470	    12779.15	        2010	 7	 16	 12	 50	  53	 
   1500	    14607.14	        2010	 7	 16	 12	 51	  23	 
   1530	    14099.96	        2010	 7	 16	 12	 51	  53	 
   1560	    16809.02	        2010	 7	 16	 12	 52	  23	 
   1590	    16558.15	        2010	 7	 16	 12	 52	  53	 
   1620	    16728.05	        2010	 7	 16	 12	 53	  23	 
   1650	    16965.57	        2010	 7	 16	 12	 53	  53	 
   1680	    17627.29	        2010	 7	 16	 12	 54	  23	 
   1710	    12814.04	        2010	 7	 16	 12	 54	  53	 
   1740	    18928.22	        2010	 7	 16	 12	 55	  23	 
   1770	    20043.56	        2010	 7	 16	 12	 55	  53	 
   1800	    20172.86	        2010	 7	 16	 12	 56	  23	 
   1830	    19849.54	        2010	 7	 16	 12	 56	  53	 
   1860	    18816.46	        2010	 7	 16	 12	 57	  23	 
   1890	    15834.82	        2010	 7	 16	 12	 57	  53	 
   1920	    16266.10	        2010	 7	 16	 12	 58	  23	 
   1950	    12547.72	        2010	 7	 16	 12	 58	  53	 
   1980	    19031.82	        2010	 7	 16	 12	 59	  23	 
   2010	    17251.03	        2010	 7	 16	 12	 59	  53	 
   2040	    19232.86	        2010	 7	 16	 13	  0	  23	 
   2070	    18157.49	        2010	 7	 16	 13	  0	  53	 
   2100	    16772.84	        2010	 7	 16	 13	  1	  23	 
   2130	    15487.93	        2010	 7	 16	 13	  1	  53	 
   2160	    15558.03	        2010	 7	 16	 13	  2	  23	 
   2190	    16742.19	        2010	 7	 16	 13	  2	  53	 
   2220	    16502.07	        2010	 7	 16	 13	  3	  23	 
   2250	    15146.41	        2010	 7	 16	 13	  3	  53	 
   2280	    11152.74	        2010	 7	 16	 13	  4	  23	 
   2310	    3865.07	        2010	 7	 16	 13	  4	  53	 
   2340	    14731.61	        2010	 7	 16	 13	  5	  23	 
   2370	    16570.87	        2010	 7	 16	 13	  5	  53	 
   2400	    16180.11	        2010	 7	 16	 13	  6	  23	 
   2430	    16260.22	        2010	 7	 16	 13	  6	  53	 
   2460	    15637.16	        2010	 7	 16	 13	  7	  23	 
   2490	    8442.66	        2010	 7	 16	 13	  7	  53	 
   2520	     285.18	        2010	 7	 16	 13	  8	  23	 
   2550	     396.85	        2010	 7	 16	 13	  8	  53	 
   2580	     611.94	        2010	 7	 16	 13	  9	  23	 
   2610	    1262.42	        2010	 7	 16	 13	  9	  53	 
   2640	    1120.52	        2010	 7	 16	 13	 10	  23	 
   2670	    1970.50	        2010	 7	 16	 13	 10	  53	 
   2700	    2142.35	        2010	 7	 16	 13	 11	  23	 
   2730	    12222.09	        2010	 7	 16	 13	 11	  53	 
   2760	    17035.73	        2010	 7	 16	 13	 12	  23	 
   2790	    16909.62	        2010	 7	 16	 13	 12	  53	 
   2820	    15516.24	        2010	 7	 16	 13	 13	  23	 
   2850	    15561.70	        2010	 7	 16	 13	 13	  53	 
   2880	    15428.73	        2010	 7	 16	 13	 14	  23	 
   2910	    16044.70	        2010	 7	 16	 13	 14	  53	 
   2940	    15946.89	        2010	 7	 16	 13	 15	  23	 
   2970	    14742.43	        2010	 7	 16	 13	 15	  53	 
   3000	    14885.61	        2010	 7	 16	 13	 16	  23	 
   3030	    15345.28	        2010	 7	 16	 13	 16	  53	 
   3060	    15741.85	        2010	 7	 16	 13	 17	  23	 
   3090	    15120.09	        2010	 7	 16	 13	 17	  53	 
   3120	    15100.49	        2010	 7	 16	 13	 18	  23	 
   3150	    14800.30	        2010	 7	 16	 13	 18	  53	 
   3180	    14879.46	        2010	 7	 16	 13	 19	  23	 
   3210	    14749.58	        2010	 7	 16	 13	 19	  53	 
   3240	    14360.01	        2010	 7	 16	 13	 20	  23	 
   3270	    14458.41	        2010	 7	 16	 13	 20	  53	 
   3300	    14694.72	        2010	 7	 16	 13	 21	  23	 
   3330	    15135.10	        2010	 7	 16	 13	 21	  53	 
   3360	    15501.01	        2010	 7	 16	 13	 22	  23	 
   3390	    14390.31	        2010	 7	 16	 13	 22	  53	 
   3420	    15298.79	        2010	 7	 16	 13	 23	  23	 
   3450	    19562.74	        2010	 7	 16	 13	 23	  53	 
   3480	    16998.34	        2010	 7	 16	 13	 24	  23	 
   3510	    8144.19	        2010	 7	 16	 13	 24	  53	 
   3540	    10178.36	        2010	 7	 16	 13	 25	  23	 
   3570	    1122.02	        2010	 7	 16	 13	 25	  53	 
   3600	    2863.47	        2010	 7	 16	 13	 26	  23	 
   3630	    17338.61	        2010	 7	 16	 13	 26	  53	 
   3660	    16678.75	        2010	 7	 16	 13	 27	  23	 
   3690	    16783.32	        2010	 7	 16	 13	 27	  53	 
   3720	    7515.64	        2010	 7	 16	 13	 28	  23	 
   3750	    6449.69	        2010	 7	 16	 13	 28	  53	 
   3780	    13473.10	        2010	 7	 16	 13	 29	  23	 
   3810	    13827.44	        2010	 7	 16	 13	 29	  53	 
   3840	    14335.06	        2010	 7	 16	 13	 30	  23	 
   3870	    13281.34	        2010	 7	 16	 13	 30	  53	 
   3900	    14110.79	        2010	 7	 16	 13	 31	  23	 
   3930	    7917.76	        2010	 7	 16	 13	 31	  53	 
   3960	    12122.13	        2010	 7	 16	 13	 32	  23	 
   3990	    13625.02	        2010	 7	 16	 13	 32	  53	 
   4020	    13403.70	        2010	 7	 16	 13	 33	  23	 
   4050	    13743.31	        2010	 7	 16	 13	 33	  53	 
   4080	    15256.30	        2010	 7	 16	 13	 34	  23	 
   4110	    10889.10	        2010	 7	 16	 13	 34	  53	 
   4140	    5949.01	        2010	 7	 16	 13	 35	  23	 
   4170	    13948.02	        2010	 7	 16	 13	 35	  53	 
   4200	    13681.12	        2010	 7	 16	 13	 36	  23	 
   4230	    14008.82	        2010	 7	 16	 13	 36	  53	 
   4260	    13094.87	        2010	 7	 16	 13	 37	  23	 
   4290	    13300.52	        2010	 7	 16	 13	 37	  53	 
   4320	    13643.91	        2010	 7	 16	 13	 38	  23	 
   4350	    11909.34	        2010	 7	 16	 13	 38	  53	 
   4380	    5581.15	        2010	 7	 16	 13	 39	  23	 
   4410	    13256.37	        2010	 7	 16	 13	 39	  53	 
   4440	    13593.97	        2010	 7	 16	 13	 40	  23	 
   4470	    6761.58	        2010	 7	 16	 13	 40	  53	 
   4500	    10327.86	        2010	 7	 16	 13	 41	  23	 
   4530	    13356.78	        2010	 7	 16	 13	 41	  53	 
   4560	    12290.91	        2010	 7	 16	 13	 42	  23	 
   4590	    11177.89	        2010	 7	 16	 13	 42	  53	 
   4620	    11264.33	        2010	 7	 16	 13	 43	  23	 
   4650	    13531.34	        2010	 7	 16	 13	 43	  53	 
   4680	    12315.42	        2010	 7	 16	 13	 44	  23	 
   4710	    11225.18	        2010	 7	 16	 13	 44	  53	 
   4740	    12824.71	        2010	 7	 16	 13	 45	  23	 
   4770	    15909.62	        2010	 7	 16	 13	 45	  53	 
   4800	    18374.71	        2010	 7	 16	 13	 46	  23	 
   4830	    18637.62	        2010	 7	 16	 13	 46	  53	 
   4860	    17590.14	        2010	 7	 16	 13	 47	  23	 
   4890	    21063.18	        2010	 7	 16	 13	 47	  53	 
   4920	    19471.81	        2010	 7	 16	 13	 48	  23	 
   4950	    18929.08	        2010	 7	 16	 13	 48	  53	 
   4980	    11736.70	        2010	 7	 16	 13	 49	  23	 
   5010	    9839.49	        2010	 7	 16	 13	 49	  53	 
   5040	    7410.70	        2010	 7	 16	 13	 50	  23	 
   5070	    10344.53	        2010	 7	 16	 13	 50	  53	 
   5100	    17560.59	        2010	 7	 16	 13	 51	  23	 
   5130	    18088.61	        2010	 7	 16	 13	 51	  53	 
   5160	    15906.19	        2010	 7	 16	 13	 52	  23	 
   5190	    13873.14	        2010	 7	 16	 13	 52	  53	 
   5220	    18554.11	        2010	 7	 16	 13	 53	  23	 
   5250	    20844.35	        2010	 7	 16	 13	 53	  53	 
   5280	    19958.39	        2010	 7	 16	 13	 54	  23	 
   5310	    13396.40	        2010	 7	 16	 13	 54	  53	 
   5340	    11070.35	        2010	 7	 16	 13	 55	  23	 
   5370	    13883.66	        2010	 7	 16	 13	 55	  53	 
   5400	    18255.05	        2010	 7	 16	 13	 56	  23	 
   5430	    20435.11	        2010	 7	 16	 13	 56	  53	 
   5460	    16063.07	        2010	 7	 16	 13	 57	  23	 
   5490	    12781.69	        2010	 7	 16	 13	 57	  53	 
   5520	    20655.60	        2010	 7	 16	 13	 58	  23	 
   5550	    8444.02	        2010	 7	 16	 13	 58	  53	 
   5580	    15734.94	        2010	 7	 16	 13	 59	  23	 
   5610	    15183.15	        2010	 7	 16	 13	 59	  53	 
   5640	    14388.18	        2010	 7	 16	 14	  0	  23	 
   5670	    14748.86	        2010	 7	 16	 14	  0	  53	 
   5700	    18760.93	        2010	 7	 16	 14	  1	  23	 
   5730	    17525.00	        2010	 7	 16	 14	  1	  53	 
   5760	    17953.38	        2010	 7	 16	 14	  2	  23	 
   5790	    14061.43	        2010	 7	 16	 14	  2	  53	 
   5820	    13775.23	        2010	 7	 16	 14	  3	  23	 
   5850	    4532.75	        2010	 7	 16	 14	  3	  53	 
   5880	    4348.89	        2010	 7	 16	 14	  4	  23	 
   5910	    4285.64	        2010	 7	 16	 14	  4	  53	 
   5940	    4206.63	        2010	 7	 16	 14	  5	  23	 
   5970	    4013.03	        2010	 7	 16	 14	  5	  53	 
   6000	    3845.78	        2010	 7	 16	 14	  6	  23	 
   6030	    4790.04	        2010	 7	 16	 14	  6	  53	 
   6060	    12752.95	        2010	 7	 16	 14	  7	  23	 
   6090	    13056.98	        2010	 7	 16	 14	  7	  53	 
   6120	    9985.09	        2010	 7	 16	 14	  8	  23	 
   6150	    12655.08	        2010	 7	 16	 14	  8	  53	 
   6180	    12458.45	        2010	 7	 16	 14	  9	  23	 
   6210	    13584.07	        2010	 7	 16	 14	  9	  53	 
   6240	    11865.33	        2010	 7	 16	 14	 10	  23	 
   6270	    13032.91	        2010	 7	 16	 14	 10	  53	 
   6300	    4797.81	        2010	 7	 16	 14	 11	  23	 
   6330	    10178.51	        2010	 7	 16	 14	 11	  53	 
   6360	    10455.27	        2010	 7	 16	 14	 12	  23	 
   6390	    10981.52	        2010	 7	 16	 14	 12	  53	 
   6420	    10826.89	        2010	 7	 16	 14	 13	  23	 
   6450	    10044.11	        2010	 7	 16	 14	 13	  53	 
   6480	    10557.33	        2010	 7	 16	 14	 14	  23	 
   6510	    10683.95	        2010	 7	 16	 14	 14	  53	 
   6540	    11203.18	        2010	 7	 16	 14	 15	  23	 
   6570	    10759.27	        2010	 7	 16	 14	 15	  53	 
   6600	    10214.32	        2010	 7	 16	 14	 16	  23	 
   6630	    9220.87	        2010	 7	 16	 14	 16	  53	 
   6660	    10485.00	        2010	 7	 16	 14	 17	  23	 
   6690	    11517.71	        2010	 7	 16	 14	 17	  53	 
   6720	    11929.83	        2010	 7	 16	 14	 18	  23	 
   6750	    10245.09	        2010	 7	 16	 14	 18	  53	 
   6780	    10015.97	        2010	 7	 16	 14	 19	  23	 
   6810	    9909.31	        2010	 7	 16	 14	 19	  53	 
   6840	    9822.43	        2010	 7	 16	 14	 20	  23	 
   6870	    10295.85	        2010	 7	 16	 14	 20	  53	 
   6900	    9902.26	        2010	 7	 16	 14	 21	  23	 
   6930	    10427.91	        2010	 7	 16	 14	 21	  53	 
   6960	    9810.38	        2010	 7	 16	 14	 22	  23	 
   6990	    9961.83	        2010	 7	 16	 14	 22	  53	 
   7020	    10091.97	        2010	 7	 16	 14	 23	  23	 
   7050	    10559.97	        2010	 7	 16	 14	 23	  53	 
   7080	    9837.99	        2010	 7	 16	 14	 24	  23	 
   7110	    10281.98	        2010	 7	 16	 14	 24	  53	 
   7140	    11436.05	        2010	 7	 16	 14	 25	  23	 
   7170	    12252.15	        2010	 7	 16	 14	 25	  53	 
   7200	    12280.06	        2010	 7	 16	 14	 26	  23	 
   7230	    11630.95	        2010	 7	 16	 14	 26	  53	 
   7260	    10010.34	        2010	 7	 16	 14	 27	  23	 
   7290	    9954.88	        2010	 7	 16	 14	 27	  53	 
   7320	    9375.17	        2010	 7	 16	 14	 28	  23	 
   7350	    3200.68	        2010	 7	 16	 14	 28	  53	 
   7380	    7388.44	        2010	 7	 16	 14	 29	  23	 
   7410	    6015.06	        2010	 7	 16	 14	 29	  53	 
   7440	    9664.28	        2010	 7	 16	 14	 30	  23	 
   7470	    9555.23	        2010	 7	 16	 14	 30	  53	 
   7500	    7217.38	        2010	 7	 16	 14	 31	  23	 
   7530	    11171.56	        2010	 7	 16	 14	 31	  53	 
   7560	    12127.37	        2010	 7	 16	 14	 32	  23	 
   7590	    11721.30	        2010	 7	 16	 14	 32	  53	 
   7620	    10280.23	        2010	 7	 16	 14	 33	  23	 
   7650	    9634.89	        2010	 7	 16	 14	 33	  53	 
   7680	    5250.34	        2010	 7	 16	 14	 34	  23	 
   7710	    4377.41	        2010	 7	 16	 14	 34	  53	 
   7740	    7049.56	        2010	 7	 16	 14	 35	  23	 
   7770	    9191.52	        2010	 7	 16	 14	 35	  53	 
   7800	    11204.63	        2010	 7	 16	 14	 36	  23	 
   7830	    10502.61	        2010	 7	 16	 14	 36	  53	 
   7860	    11143.44	        2010	 7	 16	 14	 37	  23	 
   7890	    7297.48	        2010	 7	 16	 14	 37	  53	 
   7920	    9757.01	        2010	 7	 16	 14	 38	  23	 
   7950	    9910.99	        2010	 7	 16	 14	 38	  53	 
   7980	    8869.15	        2010	 7	 16	 14	 39	  23	 
   8010	    9212.62	        2010	 7	 16	 14	 39	  53	 
   8040	    8974.37	        2010	 7	 16	 14	 40	  23	 
   8070	    9488.30	        2010	 7	 16	 14	 40	  53	 
   8100	    9110.82	        2010	 7	 16	 14	 41	  23	 
   8130	    9113.16	        2010	 7	 16	 14	 41	  53	 
   8160	    9276.85	        2010	 7	 16	 14	 42	  23	 
   8190	    8898.22	        2010	 7	 16	 14	 42	  53	 
   8220	    4723.28	        2010	 7	 16	 14	 43	  23	 
   8250	    8414.04	        2010	 7	 16	 14	 43	  53	 
   8280	    6602.78	        2010	 7	 16	 14	 44	  23	 
   8310	    10594.22	        2010	 7	 16	 14	 44	  53	 
   8340	    11698.26	        2010	 7	 16	 14	 45	  23	 
   8370	    10394.72	        2010	 7	 16	 14	 45	  53	 
   8400	    9499.11	        2010	 7	 16	 14	 46	  23	 
   8430	    10252.75	        2010	 7	 16	 14	 46	  53	 
   8460	    10146.36	        2010	 7	 16	 14	 47	  23	 
   8490	    9891.60	        2010	 7	 16	 14	 47	  53	 
   8520	    10784.47	        2010	 7	 16	 14	 48	  23	 
   8550	    5816.86	        2010	 7	 16	 14	 48	  53	 
   8580	    4594.03	        2010	 7	 16	 14	 49	  23	 
   8610	    8307.66	        2010	 7	 16	 14	 49	  53	 
   8640	    9226.09	        2010	 7	 16	 14	 50	  23	 
   8670	    10855.24	        2010	 7	 16	 14	 50	  53	 
   8700	    10739.65	        2010	 7	 16	 14	 51	  23	 
   8730	    10058.31	        2010	 7	 16	 14	 51	  53	 
   8760	    8751.52	        2010	 7	 16	 14	 52	  23	 
   8790	    8649.48	        2010	 7	 16	 14	 52	  53	 
   8820	    8340.44	        2010	 7	 16	 14	 53	  23	 
   8850	    8604.19	        2010	 7	 16	 14	 53	  53	 
   8880	    7961.40	        2010	 7	 16	 14	 54	  23	 
   8910	    6355.89	        2010	 7	 16	 14	 54	  53	 
   8940	    7126.18	        2010	 7	 16	 14	 55	  23	 
   8970	    8612.49	        2010	 7	 16	 14	 55	  53	 
   9000	    9087.77	        2010	 7	 16	 14	 56	  23	 
   9030	    9103.32	        2010	 7	 16	 14	 56	  53	 
   9060	    7090.14	        2010	 7	 16	 14	 57	  23	 
   9090	    9098.22	        2010	 7	 16	 14	 57	  53	 
   9120	    9043.46	        2010	 7	 16	 14	 58	  23	 
   9150	    8532.50	        2010	 7	 16	 14	 58	  53	 
   9180	    8584.19	        2010	 7	 16	 14	 59	  23	 
   9210	    8471.29	        2010	 7	 16	 14	 59	  53	 
   9240	    7890.72	        2010	 7	 16	 15	  0	  23	 
   9270	    8605.35	        2010	 7	 16	 15	  0	  53	 
   9300	    8694.35	        2010	 7	 16	 15	  1	  23	 
   9330	    8534.76	        2010	 7	 16	 15	  1	  53	 
   9360	    7901.88	        2010	 7	 16	 15	  2	  23	 
   9390	    8008.31	        2010	 7	 16	 15	  2	  53	 
   9420	    8768.65	        2010	 7	 16	 15	  3	  23	 
   9450	    9171.28	        2010	 7	 16	 15	  3	  53	 
   9480	    8820.64	        2010	 7	 16	 15	  4	  23	 
   9510	    8410.68	        2010	 7	 16	 15	  4	  53	 
   9540	    8645.85	        2010	 7	 16	 15	  5	  23	 
   9570	    8576.00	        2010	 7	 16	 15	  5	  53	 
   9600	    8825.72	        2010	 7	 16	 15	  6	  23	 
   9630	    9115.78	        2010	 7	 16	 15	  6	  53	 
   9660	    9794.55	        2010	 7	 16	 15	  7	  23	 
   9690	    7389.90	        2010	 7	 16	 15	  7	  53	 
   9720	    5718.47	        2010	 7	 16	 15	  8	  23	 
   9750	    4359.45	        2010	 7	 16	 15	  8	  53	 
   9780	    4192.22	        2010	 7	 16	 15	  9	  23	 
   9810	    4623.69	        2010	 7	 16	 15	  9	  53	 
   9840	    4685.87	        2010	 7	 16	 15	 10	  23	 
   9870	    4831.16	        2010	 7	 16	 15	 10	  53	 
   9900	    4794.62	        2010	 7	 16	 15	 11	  23	 
   9930	    4867.20	        2010	 7	 16	 15	 11	  53	 
   9960	    4593.97	        2010	 7	 16	 15	 12	  23	 
   9990	    4472.70	        2010	 7	 16	 15	 12	  53	 
  10020	    4301.47	        2010	 7	 16	 15	 13	  23	 
  10050	    4205.20	        2010	 7	 16	 15	 13	  53	 
  10080	    4233.29	        2010	 7	 16	 15	 14	  23	 
  10110	    4180.00	        2010	 7	 16	 15	 14	  53	 
  10140	    4094.79	        2010	 7	 16	 15	 15	  23	 
  10170	    4280.88	        2010	 7	 16	 15	 15	  53	 
  10200	    6293.11	        2010	 7	 16	 15	 16	  23	 
  10230	    6423.04	        2010	 7	 16	 15	 16	  53	 
  10260	    5857.99	        2010	 7	 16	 15	 17	  23	 
  10290	    6384.06	        2010	 7	 16	 15	 17	  53	 
  10320	    5821.32	        2010	 7	 16	 15	 18	  23	 
  10350	    8206.56	        2010	 7	 16	 15	 18	  53	 
  10380	    8664.78	        2010	 7	 16	 15	 19	  23	 
  10410	    9059.03	        2010	 7	 16	 15	 19	  53	 
  10440	    9367.71	        2010	 7	 16	 15	 20	  23	 
  10470	    9168.72	        2010	 7	 16	 15	 20	  53	 
  10500	    7012.44	        2010	 7	 16	 15	 21	  23	 
  10530	    7684.49	        2010	 7	 16	 15	 21	  53	 
  10560	    13094.24	        2010	 7	 16	 15	 22	  23	 
  10590	    21416.08	        2010	 7	 16	 15	 22	  53	 
  10620	    21695.01	        2010	 7	 16	 15	 23	  23	 
